Date,southern,northern,central,east_coast,borneo,temp_s,rain_s,rh_s,temp_n,rain_n,rh_n,temp_c,rain_c,rh_c,temp_ec,rain_ec,rh_ec,temp_b,rain_b,rh_b
31/3/2019,20,17,34,12,45,27.86666667,77.65,20.65,28.39166667,80.04166667,3.233333333,28.03333333,80.16666667,13.86666667,27.45333333,82.01888889,3.826666667,27.775,78.45972222,0.375
1/4/2019,22,19,97,18,98,26.60833333,82.31666667,2.783333333,27.28333333,84.97916667,11.18333333,27.7,78.86666667,1.533333333,26.67555556,82.97888889,7.684444444,27.34444444,74.74305556,0.091666667
2/4/2019,17,15,69,11,77,26.95,82.5,31.86666667,27.34583333,84.00416667,16.35833333,28,78.86666667,30.13333333,26.67111111,83.53222222,13.03111111,27.20694444,78.92916667,-9.375
3/4/2019,9,8,50,10,70,26.17777778,84.76111111,0.016666667,27.32916667,85.10416667,20.75833333,27.23333333,83.73333333,21.73333333,26.54333333,83.89222222,1.146666667,27.39722222,80.24583333,7.583333333
4/4/2019,21,28,43,12,66,27.30555556,79.86666667,5.2,28.3625,80.47916667,12.35833333,27.3,82.5,15.86666667,27.15555556,81.55,5.573333333,27.77361111,79.98055556,4.130555556
5/4/2019,8,13,58,8,72,27.69444444,76.8,1.166666667,28.85416667,78.5875,2.2,27.3,81.43333333,12.8,27.45777778,78.26666667,0,27.76944444,80.93333333,2.883333333
6/4/2019,4,13,30,4,42,28.26666667,73.01111111,0,29.4125,79.0125,2.8,27.93333333,80.26666667,28.26666667,27.67555556,75.48,0.233333333,28.22083333,79.87916667,2.255555556
7/4/2019,26,21,40,13,47,27.99444444,75.22222222,0.183333333,29.15,79.06666667,1.666666667,28.6,75.93333333,3.6,27.9,80.50888889,5.573333333,28.41944444,81.02222222,0.011111111
8/4/2019,28,22,82,16,73,28.22222222,77.53333333,3.466666667,29.5125,76.91666667,1.091666667,28.86666667,77.23333333,17.8,27.90333333,80.68666667,1.046666667,28.33333333,81.31388889,1.405555556
9/4/2019,23,16,67,19,64,27.88333333,80.15833333,14.21666667,29.33333333,73.02916667,0,29,78.13333333,0,27.60555556,76.51666667,0.16,28.73472222,79.65555556,13.74444444
10/4/2019,24,25,61,9,60,28.38333333,76.9,9.916666667,29.2,74.575,1.7,29.7,70.83333333,0,27.85333333,79.02222222,0.493333333,28.34861111,82.89027778,5.675
11/4/2019,19,21,65,8,85,27.63333333,81.375,1.55,29.68333333,76.5875,0,29.86666667,71.33333333,0.466666667,28.01111111,81.02333333,0.013333333,28.06805556,83.22361111,3.333333333
12/4/2019,9,18,55,10,54,28.04166667,80.28333333,0.95,29.375,78.625,1.058333333,29.16666667,76.6,18.46666667,27.60666667,81.33333333,6.551111111,28.17083333,83.51944444,9.552777778
13/4/2019,3,9,35,7,41,28.21666667,80.73333333,2.45,29.23333333,80.4625,4.383333333,28.56666667,79.63333333,9.266666667,27.93,82.80333333,0.668888889,28.13333333,83.08194444,5.822222222
14/4/2019,14,13,40,8,34,27.11666667,83.93333333,9.266666667,28.65,82.81666667,14.65833333,28.63333333,78.36666667,12.93333333,27.68,84.1,4.482222222,27.94027778,82.17777778,2.355555556
15/4/2019,28,12,85,21,81,28.3,77.95833333,2.966666667,28.5625,82.01666667,0.225,29.3,76.5,0.666666667,28.55,81.34333333,1.515555556,28.35694444,80.00972222,-10.74166667
16/4/2019,29,17,73,19,72,28.825,77.13333333,10.45,28.99166667,83.02916667,15.48333333,30,75.13333333,10.6,28.97666667,81.29333333,0.04,28.44583333,80.55138889,3.708333333
17/4/2019,31,16,71,17,43,28.2,78.33333333,0,29.00416667,82.27916667,2.55,28.96666667,77.9,0,28.78777778,79.15,0.013333333,28.55416667,80.36666667,-9.947222222
18/4/2019,23,24,67,15,58,29.025,76.48333333,0,29.4,80.45833333,1.425,29.16666667,77.83333333,4.833333333,28.68222222,78.06333333,0,29.11527778,78.37777778,10.425
19/4/2019,14,11,55,4,36,29.04166667,76.075,4.4,29.60416667,79.35833333,0,29.9,73.7,0,28.51111111,78.22666667,0,27.84305556,83.91666667,5.713888889
20/4/2019,6,10,33,5,39,27.49166667,83.95,24.5,30.14583333,78.13333333,0.641666667,28.7,81.3,5.466666667,28.44111111,78.22666667,2.26,27.9875,82.03611111,-5.763888889
21/4/2019,25,10,34,12,35,28.16666667,80.18333333,2.3,29.95,79.41666667,0,29.53333333,75.43333333,0,28.22222222,78.51333333,0.246666667,28.64861111,78.29861111,0.141666667
22/4/2019,37,20,99,20,90,28,81.41666667,5.45,30.175,76.6125,0.791666667,28.83333333,79.7,19.8,28.35222222,77.94,0,29.15972222,76.92777778,0.452777778
23/4/2019,28,27,67,18,62,28.02222222,80.35555556,25.96666667,28.8625,82.2,14.12083333,28.96666667,77.26666667,13.2,28.23666667,78.08,4.466666667,28.90138889,79.18611111,3.341666667
24/4/2019,20,17,66,7,47,27.75555556,82.9,0.216666667,29.09583333,81.67916667,3.591666667,29.46666667,76.86666667,0,28.41333333,78.38666667,0.546666667,28.59027778,81.81944444,5.355555556
25/4/2019,12,22,52,9,62,28.21666667,80.79166667,7.216666667,29.87916667,79.49583333,3.366666667,29.06666667,79.86666667,47,28.11888889,79.43333333,4.16,28.85277778,78.65277778,16.99166667
26/4/2019,12,7,60,8,52,26.25833333,88.51666667,33.36666667,29.47083333,76.4,18.94166667,27.23333333,86.66666667,12.4,27.75444444,77.77333333,0.64,27.67777778,86.10138889,4.216666667
27/4/2019,7,7,30,7,40,27.375,83.58333333,0.333333333,28.825,79.675,-3.775,28.56666667,77.86666667,0,27.73888889,79.44,6.622222222,27.76666667,85.3125,31.37777778
28/4/2019,23,10,27,6,24,28.85,79.25833333,0,28.79166667,79.34583333,2.05,30.13333333,71.66666667,1.333333333,27.60111111,80.65666667,3.066666667,27.15694444,85.78194444,2.252777778
29/4/2019,17,23,78,9,67,28.55,80.60833333,3.55,29.87916667,77.47083333,-8.133333333,29.8,74.96666667,0.8,27.88333333,80.55666667,4.626666667,27.81388889,82.225,0.188888889
30/4/2019,29,17,75,12,68,27.65833333,77.50833333,0.833333333,28.39583333,82.6,9.158333333,27.76666667,76.43333333,15.2,27.73111111,79.95666667,1.902222222,28.19583333,83.27777778,6.075
1/5/2019,5,8,32,1,28,28.61666667,74.55833333,3.116666667,29.19166667,79.47083333,0.066666667,29.73333333,69.63333333,0,28.44333333,80.39888889,6.488888889,27.75138889,83.65555556,10.51666667
2/5/2019,12,24,70,18,62,28.66666667,77.175,6.566666667,29.77083333,78.67083333,0.433333333,30.46666667,72.13333333,0,28.42,78.60666667,2.24,28.48194444,80.19166667,8.397222222
3/5/2019,8,17,64,10,62,28.01666667,80.62222222,5.475,30.2875,76.72083333,0.025,29.36666667,78.46666667,19,28.96444444,78.46333333,0,28.57222222,79.70138889,15.67777778
4/5/2019,6,8,33,6,41,27.6,81.675,11.26666667,28.825,81.9625,36.30833333,28.56666667,79.76666667,0.8,28.47777778,81.26333333,6.208888889,27.25833333,83.50277778,-8.411111111
5/5/2019,21,10,31,6,36,28.09166667,76.96666667,0.583333333,27.66666667,83.2875,14.7,28.96666667,72.46666667,0,28.26444444,79.60555556,2.28,28.15,78.33333333,4.75
6/5/2019,20,12,72,15,59,29.03333333,71.90833333,0,26.92916667,87.20416667,29.275,29.26666667,71,0.6,28.49777778,76.64666667,0.24,28.58472222,78.34583333,1.966666667
7/5/2019,20,25,66,6,55,29.21666667,70.9,0.166666667,27.9625,85.41666667,19.875,29.66666667,69.56666667,0,28.47444444,77.73666667,1.386666667,29.00694444,78.18611111,0.644444444
8/5/2019,27,17,72,7,71,28.675,74.71666667,3.266666667,27.34583333,87.06666667,33.21666667,29.33333333,70.76666667,1.066666667,27.80888889,79.83333333,7.208888889,29.06527778,78.41111111,-9.297222222
9/5/2019,25,23,59,11,61,29.15,70.91666667,0,27.41666667,86.225,6.133333333,29.33333333,69.9,0,28.06,78.93,0.022222222,28.39444444,79.00972222,2.725
10/5/2019,15,17,56,7,61,29.50833333,71.50833333,0.4,27.05,88.08333333,9.95,30.4,70.3,0,28.09111111,79.97666667,0.4,28.79861111,76.74722222,2.794444444
11/5/2019,7,5,38,1,45,28.4,78.75833333,0.166666667,28.425,81.97916667,5.05,29.9,73.66666667,0,27.82222222,80.24555556,1.471111111,28.74722222,79.01111111,0.3
12/5/2019,13,13,43,10,29,27.93333333,81.11666667,0.616666667,28.35833333,83.73333333,10.225,29.6,75.86666667,0,27.86444444,80.72,1.053333333,28.87083333,79.13611111,15.85555556
13/5/2019,32,18,83,13,91,27.60833333,82.125,2.516666667,28.95833333,81.21666667,3.85,29.8,73.86666667,0.133333333,28.15555556,78.38666667,6.253333333,28.44722222,81.19722222,-7.625
14/5/2019,28,16,59,11,40,27.94166667,81.9,2.683333333,29.2375,81.05416667,0.283333333,29.33333333,76.66666667,1.266666667,27.72333333,79.87111111,4.733333333,27.76388889,83.44861111,-3.394444444
15/5/2019,26,17,54,10,41,27.975,81.60833333,8.25,28.18333333,84.96666667,5.341666667,28.2,81.76666667,29.33333333,27.87555556,80.05111111,4.097777778,28.68611111,79.92361111,5.072222222
16/5/2019,13,10,45,10,41,27.91666667,79.725,1.766666667,27.14166667,85.44583333,14.89166667,28.4,77.73333333,0,27.31555556,81.92111111,1.035555556,28.0375,83.36805556,9.197222222
17/5/2019,11,10,40,4,42,26.98333333,81.25833333,4.216666667,28.075,81.175,2.025,29.03333333,72.5,0,27.43111111,80.12111111,1.206666667,27.67083333,82.44166667,14.83888889
18/5/2019,8,11,26,4,24,27.64166667,80.53333333,5.3,28.35416667,82.84583333,3.2,29.3,73.83333333,0.466666667,27.98,80.20888889,3.568888889,27.79444444,82.03472222,1.188888889
19/5/2019,5,10,30,3,20,27.65,80.60833333,0.633333333,28.3,84.875,-5.341666667,28.66666667,77.26666667,0.866666667,27.27222222,81.20777778,2.346666667,28.18611111,83.03194444,-3.933333333
20/5/2019,19,11,31,7,39,27.50833333,81.9,17.38333333,27.65416667,86.35,9.458333333,28.1,80.56666667,22.26666667,26.90888889,82.74111111,14.64888889,28.23333333,80.94305556,4.711111111
21/5/2019,27,22,58,7,45,26.48333333,87.1,12.4,28.51666667,82.97916667,5.225,27.7,82.3,0.933333333,27.47,83.02333333,4.44,27.33194444,85.07777778,7.030555556
22/5/2019,26,11,35,3,40,26.90833333,84.475,6.083333333,28.13333333,83.075,5,26.83333333,85.9,50.06666667,27.10777778,85.22777778,12.72666667,28.26527778,80.51666667,0.166666667
23/5/2019,24,19,51,5,51,27.38333333,83.325,1.666666667,28.6375,82.00416667,0.15,28.23333333,81.1,0.4,27.37777778,84.29555556,0.746666667,27.83055556,83.12083333,5.416666667
24/5/2019,4,10,37,7,30,28.375,77.85833333,0,29.175,80.00833333,-0.766666667,28.46666667,79.63333333,27.33333333,27.92888889,82.18222222,6.911111111,27.925,81.51527778,10.00416667
25/5/2019,4,7,17,4,25,28.325,77.50833333,0.7,28.19166667,82.97916667,4.508333333,29.43333333,73.76666667,0,27.99333333,82.61111111,0.551111111,28.22083333,81.20138889,15.33055556
26/5/2019,12,6,19,6,23,28.45833333,77.75,0.066666667,28.85416667,82.11666667,0.05,29.06666667,75.43333333,0.133333333,27.52888889,83.81555556,10.29333333,27.50694444,84.67222222,2.85
27/5/2019,18,8,51,5,42,28.64166667,77.58333333,0.5,29.1125,81.04583333,0.5,29.4,74.66666667,0,27.55888889,85.28,1.5,28.38472222,80.75138889,1.008333333
28/5/2019,12,5,42,4,44,28.60833333,77.75,0.666666667,28.29583333,85.1,21.1,29.93333333,72.3,0.066666667,28.24333333,81.34444444,0.208888889,29.00972222,78.64444444,1.241666667
29/5/2019,8,11,33,6,32,28.14166667,79.74166667,23.1,28.11666667,85.25,13.75833333,29.16666667,76.76666667,34.66666667,28.26333333,80.11444444,1.426666667,28.82361111,77.9875,-3.552777778
30/5/2019,6,14,33,2,26,27.02222222,84.24444444,2.533333333,28.24166667,84.60833333,12.49166667,27.8,82.33333333,12.4,28.02555556,81.77444444,0.946666667,28.525,79.35416667,-9.95
31/5/2019,4,7,37,3,25,27.34444444,82.8,15.05,28.09583333,86.39583333,8.333333333,28.6,79.46666667,8.4,28.06111111,81.60666667,4.755555556,28.35277778,82.24444444,12.05277778
1/6/2019,2,8,24,1,19,27.14444444,83.46666667,34.05,27.94583333,86.4375,11.325,27.6,83.93333333,21.2,27.98666667,82.11333333,6.084444444,28.4484127,81.92777778,-6.361111111
2/6/2019,2,6,9,2,14,27.02777778,84.4,1.633333333,28.06666667,84.38333333,-3.133333333,27.73333333,83.5,15.4,27.44777778,81.99888889,2.542222222,27.08055556,87.78194444,33.62222222
3/6/2019,10,7,24,6,23,26.62777778,86.88333333,9.2,28.2375,83.49166667,-6.208333333,26.9,89.83333333,22.13333333,27.7,82.16888889,0.4,27.42083333,84.84305556,17.01111111
4/6/2019,4,7,18,1,30,27.01111111,84.50555556,5.55,27.88333333,82.6375,8.233333333,28,81.03333333,8.933333333,27.75444444,83.23,3.928888889,26.42777778,88.8125,18.89722222
5/6/2019,2,3,9,1,17,27.03888889,84.97222222,19.03333333,27.71666667,85.75833333,2.6,27.43333333,85.63333333,1.6,27.09111111,85.56111111,23.85111111,27.49027778,83.96527778,3.519444444
6/6/2019,0,6,8,2,25,25.86111111,88.71111111,27.66666667,26.9,88.3,21.04166667,26.36666667,88.16666667,33.4,25.69333333,88.36777778,16.64666667,28.48194444,82.34027778,23.36111111
7/6/2019,5,9,22,0,35,26.12777778,86.99444444,4.466666667,27.2625,85.8375,4.891666667,27.53333333,80.93333333,0.133333333,26.51444444,85.8,2.791111111,27.65694444,86.04583333,13.31388889
8/6/2019,5,8,8,3,25,27.50555556,81.83333333,2.266666667,27.76666667,85.3,10.29166667,28.7,77.33333333,1.466666667,26.98,84.93,10.19111111,27.28194444,86.24027778,13.40555556
9/6/2019,9,10,19,6,25,27.6,81.3,4.883333333,27.72083333,85.75416667,4.133333333,28.96666667,75.53333333,0,26.93555556,85.00777778,3.531111111,27.2875,85.39166667,11.25
10/6/2019,16,27,37,10,56,28.5,78.37777778,0.883333333,28.92083333,82.6375,0.05,29.96666667,71.06666667,0,27.90777778,82.57111111,1.36,27.54027778,84.11388889,3.675
11/6/2019,21,14,40,10,50,28.025,81.88333333,44.06666667,29.0625,83.15833333,0.55,28.23333333,80.43333333,6.866666667,27.42444444,84.02777778,5.808888889,28.34166667,81.50972222,8.95
12/6/2019,12,6,40,5,41,27.20833333,82.98888889,0.016666667,29.57916667,80.85,7.6,28.56666667,77.4,0,27.80222222,80.76,4.244444444,28.35694444,82.20277778,10.81944444
13/6/2019,7,6,37,3,58,27.51666667,81.21666667,0.066666667,29.65833333,78.85833333,0,29.23333333,70.1,0,27.77555556,81.93555556,1.808888889,27.24722222,86.70972222,34.51944444
14/6/2019,7,10,46,5,57,28.28333333,80.33333333,5.566666667,29.65833333,77.8125,3.1,29.6,71.5,61.66666667,28.26888889,81.90888889,3.537777778,27.53611111,84.00555556,2.386111111
15/6/2019,3,4,26,4,33,27.37777778,79.53333333,0.1,28.82916667,81.225,0.1,27.76666667,76.83333333,0,27.46555556,81.24888889,1.777777778,28.27222222,81.89861111,7.963888889
16/6/2019,27,9,26,6,44,28.05555556,79.1,3.566666667,28.82083333,81.73333333,3.775,29.3,73.26666667,1.266666667,27.90666667,82.61888889,10.24666667,27.20138889,84.50694444,5.202777778
17/6/2019,19,12,60,9,79,27.34166667,84.2,24.23333333,28.775,83.65416667,0.816666667,29.06666667,73.3,2.8,26.87,84.05,10.99777778,27.63888889,81.76805556,1.413888889
18/6/2019,23,12,64,6,50,26.95833333,84.73333333,0.266666667,27.65833333,85.11666667,9.2,28.3,78.26666667,0,26.64888889,84.29,14.68666667,28.05138889,79.30277778,27.29722222
19/6/2019,12,14,56,12,59,27.46666667,84.35,0.233333333,28.5,84.675,1.75,29.2,74.7,0,26.83111111,84.34111111,0.026666667,27.725,81.86388889,18.41388889
20/6/2019,12,22,62,6,62,27.6,83.31666667,3.833333333,27.91666667,82.875,7.958333333,28.43333333,80.2,7.933333333,27.12444444,84.73888889,9.395555556,27.59027778,83.12916667,7.580555556
21/6/2019,20,12,49,4,48,27.125,84.11666667,2.866666667,28.74166667,80.2,6.466666667,27.8,82.36666667,38.06666667,27.09111111,83.66111111,0.706666667,27.79722222,82.47361111,10.62777778
22/6/2019,5,5,34,2,43,25.8,88.39166667,19.46666667,26.95416667,85.75416667,43.1,27.26666667,82.9,1.666666667,26.67222222,85.18666667,7.753333333,27.28611111,85.89583333,5.847222222
23/6/2019,14,10,23,8,35,27.56666667,79.775,0.716666667,27.10416667,85.40833333,4.675,27.96666667,82.5,12.2,26.12333333,85.44222222,11.38888889,27.15555556,86.13888889,10.525
24/6/2019,24,16,79,11,89,27.51666667,82.66666667,3.116666667,28.57916667,81.40833333,6.791666667,29.33333333,70.76666667,0,27.21222222,82.55222222,0.2,27.49583333,82.36527778,0.238888889
25/6/2019,16,13,83,12,71,27.86666667,81.45,28.51666667,28.03333333,85.34583333,2.783333333,29.83333333,71.73333333,5.066666667,27.53888889,83.72444444,20.87111111,28.475,80.43194444,2.508333333
26/6/2019,24,16,52,5,56,26.50833333,82.275,6.583333333,28.10416667,81.7125,2.375,27.9,72.86666667,0,26.52,83.63111111,0.662222222,28.22777778,81.3875,3.136111111
27/6/2019,12,22,71,7,49,27.29166667,81.15,0.366666667,28.2,81.09583333,0,29.1,71.86666667,4,27.36555556,82.27666667,0.4,27.6375,81.62361111,5.638888889
28/6/2019,10,12,58,3,59,28.05,80.53333333,0.35,28.88333333,80.24166667,0,28.66666667,79.8,6.8,27.84777778,81.45555556,5.206666667,27.98194444,78.17638889,1.722222222
29/6/2019,16,5,28,4,40,27.625,83.425,13.3,29.03333333,81.975,0.325,28.43333333,80.53333333,13.93333333,27.92555556,82.90666667,4.684444444,28.5375,79.52361111,-9.116666667
30/6/2019,13,17,39,8,44,27.4,83.30833333,4.4,29.20833333,80.7,0,28.9,75.26666667,0,27.50111111,83.19666667,8.355555556,28.33333333,80.36944444,3.144444444
1/7/2019,38,17,85,7,81,27.475,82.2,5.65,29.1875,80.7375,0,29.3,75.36666667,0.4,28.05111111,83.57111111,10.96666667,27.9125,82.15694444,1.541666667
2/7/2019,13,21,79,7,75,27.75,82.125,1.8,29.14583333,80.47083333,0,29.33333333,71.56666667,0.133333333,28.12111111,83.28888889,0.955555556,27.85555556,81.65555556,1.558333333
3/7/2019,15,20,68,7,66,26.59166667,86.975,0.866666667,29.20416667,79.8625,0,28.36666667,77.16666667,0.333333333,27.26,84.66888889,5.1,27.64027778,80.26944444,11.98055556
4/7/2019,21,20,69,8,39,27.225,83.40833333,4.016666667,29.15416667,79.87916667,0,29.06666667,74.6,0.333333333,27.81666667,83.67,26.16666667,25.95138889,87.19444444,13.36111111
5/7/2019,12,12,53,4,71,27.7,80.59166667,3.233333333,28.45416667,82.5,0.041666667,29.1,73.1,0.933333333,27.31666667,83.79444444,1.177777778,27.51111111,78.34305556,0.133333333
6/7/2019,15,8,40,2,31,27.75,80.05,28.91666667,28.63333333,79.7875,0.616666667,28,78.96666667,33.8,27.31111111,83.27555556,2.711111111,28.03333333,77.44583333,0.022222222
7/7/2019,22,12,40,8,45,26.64166667,83.79166667,3.55,28.8875,79.9625,0.675,27.23333333,82.06666667,11.4,27.17777778,82.45444444,1.36,28.06388889,79.84166667,28.22222222
8/7/2019,22,8,108,11,77,26.71666667,83.34166667,4.8,28.50833333,81.02916667,13.425,28.1,79.16666667,4.6,27.28555556,80.80555556,8.82,26.39722222,86.39027778,6.661111111
9/7/2019,32,12,79,6,71,26.68333333,81.79166667,0.966666667,27.975,81.1875,3.666666667,27.63333333,78.6,0,27.13222222,81.71555556,4.871111111,27.26527778,79.99027778,12.125
10/7/2019,18,15,58,15,64,28.01666667,76.79166667,0,28.81666667,79.07083333,4.4,28.96666667,71.16666667,0,27.41333333,82.19,0.64,26.61805556,81.85833333,0.941666667
11/7/2019,25,14,65,11,66,28.125,74.55833333,0,27.62916667,81.99583333,0.625,29.5,69.4,0,27.42222222,81.70666667,2.195555556,27.72916667,79.59305556,5.694444444
12/7/2019,17,12,77,3,53,27.79166667,76.11666667,0.116666667,27.37083333,82.34166667,1.475,29.3,68.03333333,0,27.01888889,81.95222222,1.711111111,26.61527778,84.07361111,19.86388889
13/7/2019,8,5,36,5,41,27.70833333,77.675,0.15,27.45,81.55833333,6.591666667,28.96666667,71.43333333,0,26.71777778,81.44333333,7.666666667,26.16388889,83.86388889,-1.336111111
14/7/2019,18,14,41,10,48,27.51666667,79.33333333,6.233333333,26.69166667,85.02916667,5.758333333,27.4,80.46666667,19.53333333,26.16111111,82.33111111,9.102222222,26.24722222,83.15,2.713888889
15/7/2019,34,21,90,14,76,26.25,83.83333333,3.166666667,27.55,82.90416667,3.775,27.7,79.53333333,0,26.82111111,81.53555556,0.737777778,26.71805556,80.9125,3.880555556
16/7/2019,26,18,80,13,74,27.01666667,81.51666667,6.583333333,25.65833333,91.48333333,33.825,27.76666667,80.96666667,0.866666667,26.65333333,82.50777778,3.28,27.125,78.77777778,0.022222222
17/7/2019,16,17,70,12,52,27.39166667,79.38333333,0.116666667,27.57083333,82.575,4.983333333,28.43333333,75.46666667,0.266666667,27.17222222,80.99333333,0.044444444,27.69166667,78.35833333,0
18/7/2019,22,18,74,11,54,27.19166667,78.00833333,1.383333333,27.9375,82.71666667,2.65,28.96666667,70.56666667,0.466666667,27.48222222,82.75,6.035555556,28.00416667,78.97916667,0.255555556
19/7/2019,11,11,59,9,41,27.43333333,75.28333333,0,27.875,83.95,6.675,28.83333333,68.1,0,27.42444444,84.50555556,0.833333333,28.44027778,79.85694444,0.2
20/7/2019,8,4,25,1,35,27.64166667,76.425,0,28.55,80.79583333,4.65,29.36666667,67.3,0,27.71444444,83.40666667,0.488888889,28.725,79.88333333,3.233333333
21/7/2019,24,10,57,21,37,27.51666667,78.35,0.2,28.68333333,80.875,4.066666667,28.33333333,75.1,17.73333333,27.86444444,81.81444444,0.493333333,28.05138889,81.32638889,20.45833333
22/7/2019,31,10,93,13,39,26.55833333,82.33333333,3.733333333,28.4,80.54583333,1.116666667,26.86666667,81.33333333,8.533333333,27.50666667,81.91777778,5.013333333,26.61388889,86.90277778,19.35833333
23/7/2019,15,11,68,7,61,26.85833333,79.23333333,3.133333333,27.97916667,82.34166667,25.45833333,28.26666667,73.7,0,27.19111111,81.69333333,2.182222222,26.75555556,84.05138889,18.01111111
24/7/2019,12,11,63,11,43,27.21666667,79.9,5,27.45416667,82.9625,3.591666667,27.73333333,79.46666667,2,26.61111111,82.04666667,6.577777778,26.51388889,83.90972222,8.775
25/7/2019,18,14,54,5,41,27.1,80.09166667,2.866666667,27.6375,82.29583333,1.133333333,27.03333333,81.9,3.4,25.92222222,83.76444444,2.795555556,26.79027778,83.15,47.97777778
26/7/2019,9,7,55,2,62,27.125,77.18333333,0,28.25833333,80.90833333,0,28.46666667,70.66666667,0,27.33555556,81.72111111,0.346666667,26.05555556,85.23194444,5.252777778
27/7/2019,12,3,40,0,30,27.39166667,78.13333333,2.566666667,28.09583333,81.675,0.725,28.7,72.73333333,6.4,26.70111111,82.11888889,8.311111111,26.78055556,80.94305556,0.033333333
28/7/2019,17,7,31,4,38,27.34166667,79.10833333,2.483333333,28.64583333,78.95416667,0,29.1,72.93333333,0,26.94666667,80.41666667,0.346666667,27.12083333,81.18611111,6.108333333
29/7/2019,24,15,70,15,59,27.75833333,78.35,0.25,28.24583333,79.05416667,0.033333333,29.26666667,72.46666667,0.2,27.84555556,80.92444444,18.7,26.44444444,84.47916667,2.538888889
30/7/2019,5,9,46,1,19,27.75833333,77.89166667,0.2,28.52916667,79.05416667,0.083333333,28.96666667,72,0,27.73111111,84.48777778,4.288888889,27.04166667,78.6625,0.266666667
31/7/2019,23,14,53,7,57,27.99166667,75.03333333,0,28.50416667,80.2625,7.25,28.46666667,75.16666667,3.933333333,27.27555556,82.27555556,1.826666667,28.00555556,75.20138889,0.044444444
1/8/2019,11,17,45,7,52,27.35833333,73.55,0.1,27.45416667,83.225,3.316666667,28.4,72.36666667,10.6,27.35777778,81.42777778,4.92,28.21111111,76.1125,0
2/8/2019,7,9,59,7,42,27.53333333,74.71666667,0.016666667,28.32916667,79.21666667,0,27.66666667,75.9,0,27.70777778,80.02333333,0.033333333,27.73472222,76.81944444,0
3/8/2019,5,12,37,5,30,27.425,77.20833333,0.483333333,27.8875,81.76666667,-5.925,28.06666667,76.2,3.666666667,27.49555556,80.81777778,0.524444444,27.675,79.19722222,14.50277778
4/8/2019,11,11,31,3,26,27.375,78.14166667,2.566666667,28.42083333,81.5,1.4,28.63333333,73.53333333,5.066666667,28.00666667,79.71777778,1.906666667,27.52361111,81.76388889,1.213888889
5/8/2019,33,16,78,6,61,27.44166667,78.23333333,0.666666667,28.92083333,79.81666667,0,29,72.66666667,0,27.93777778,79.56888889,0.033333333,28.38194444,78.71944444,0.044444444
6/8/2019,23,15,78,5,44,27.68333333,78.45,0,28.85833333,79.40833333,0,29.1,72.63333333,0,27.74666667,80.46333333,0.013333333,27.94583333,80.66527778,28.63333333
7/8/2019,20,12,52,3,37,27.775,78.21666667,0.183333333,28.52083333,80.42083333,0,28.5,76.43333333,4,27.38111111,81.56555556,0.04,27.72083333,78.79166667,5.986111111
8/8/2019,7,13,60,10,34,27.55,78.4,2.2,28.82916667,78.90833333,3.625,28.56666667,76.23333333,0,27.89666667,78.08777778,2.726666667,27.58333333,76.69444444,5.352777778
9/8/2019,6,6,33,3,33,27.69166667,77.99166667,0.666666667,27.7625,83.85416667,9.208333333,29.1,73.03333333,6.4,27.44222222,80.58777778,4.433333333,27.65138889,76.29305556,0
10/8/2019,5,5,28,1,22,27.8,79.1,0.533333333,26.6,85.2,16.39166667,28,76.7,0,26.64888889,83.08777778,0.855555556,28.38472222,76.08333333,0
11/8/2019,4,5,20,1,15,28.14166667,77.30833333,0.533333333,28.04166667,82.3,13.63333333,28.7,75.46666667,9.6,27.92,82.11888889,30.27777778,28.61388889,77.66805556,0
12/8/2019,15,5,18,2,15,27.875,78.09166667,9.9,28.525,81.4375,6.05,29.03333333,71.63333333,1.066666667,27.54666667,84.97222222,1.902222222,28.33611111,79.38611111,3.669444444
13/8/2019,17,6,54,8,50,28.25,76.91666667,0.266666667,29.125,79.925,0.016666667,29.86666667,68.93333333,0,27.95333333,82.19555556,3.193333333,28.19722222,77.69722222,1.302777778
14/8/2019,10,10,50,5,29,27.48333333,80.45833333,4.566666667,28.0875,83.35416667,16.80833333,27.76666667,80.33333333,38.06666667,27.34222222,82.09555556,5.551111111,28.15833333,79.06944444,7.152777778
15/8/2019,10,8,38,9,21,26.93333333,80.15,2.566666667,26.1125,89.625,32.48333333,26.3,87.16666667,45.86666667,26.93888889,84.66333333,19.82444444,27.11944444,82.02916667,20.83055556
16/8/2019,9,10,28,7,43,27.05833333,79.59166667,3.466666667,26.875,85.30416667,6,27.66666667,78.43333333,0,27.01333333,84.38111111,7.551111111,27.55,79.20416667,-6.647222222
17/8/2019,13,6,32,2,21,26.54166667,83.31666667,6.45,28.50416667,80.425,0.1,28.7,75,0,26.79777778,84.63666667,12.25555556,27.51527778,79.97083333,8.672222222
18/8/2019,19,14,28,7,22,27.74166667,76.76666667,0.3,28.38333333,81.68333333,4.683333333,28.33333333,74.7,11.8,26.86777778,81.61111111,1.293333333,26.96944444,81.57361111,12.53611111
19/8/2019,24,22,57,12,46,27.71666667,75.35833333,0,28.19583333,81.5625,-7.775,28.53333333,73.66666667,0,27.65,80.68444444,0.246666667,27.58888889,78.1875,12.23333333
20/8/2019,18,13,70,5,26,28,76.29166667,1.1,28.88333333,80.025,9.066666667,29.36666667,70,0,27.90888889,80.59111111,3.58,26.475,83.71388889,10.58611111
